publisher_id,publisher_name,phone_number
9846,재영아빠솔루션,010-0000-9846
9847,J&K,010-0000-9847
9848,?脈社,010-0000-9848
9849,농촌진흥청 국립농업과학원 유기농업과,010-0000-9849
9850,광주시립미술관,010-0000-9850
9851,현대시문학,010-0000-9851
9852,대한변리사회,010-0000-9852
9853,전주대학교 한국고전학연구소 한국근현대유학연구단,010-0000-9853
9854,한국생명공학연구원,010-0000-9854
9855,한국전기공사협회,010-0000-9855
9856,렛츠북,010-0000-9856
9857,렛츠book(렛츠북),010-0000-9857
9858,한국전통사경연구원,010-0000-9858
9859,한국출판사,010-0000-9859
9860,Keimyung University Press(계명대학교 출판부),010-0000-9860
9861,생각너머,010-0000-9861
9862,양주회암사지박물관,010-0000-9862
9863,Anibig(애니빅),010-0000-9863
9864,다우,010-0000-9864
9865,생생연 출판사,010-0000-9865
9866,내일을여는멋진여성 여수시지회,010-0000-9866
9867,서정,010-0000-9867
9868,KLCP(한국리더십센터),010-0000-9868
9869,오후,010-0000-9869
9870,韓國文化財財團,010-0000-9870
9871,서울국제여성영화제,010-0000-9871
9872,북극곰,010-0000-9872
9873,인천산림조합,010-0000-9873
9874,한국국토종단본부주식회사,010-0000-9874
9875,한국아이티법연구원,010-0000-9875
9876,애드가,010-0000-9876
9877,문학마실,010-0000-9877
9878,길밖의길,010-0000-9878
9879,인민보건사,010-0000-9879
9880,조선출판물수출입사,010-0000-9880
9881,조선민족유산보존사,010-0000-9881
9882,SRI(수원시정연구원),010-0000-9882
9883,조선대학교 신재생에너지 융합 에너지인력양성센터,010-0000-9883
9884,대한체육회,010-0000-9884
9885,한국간호교육평가원,010-0000-9885
9886,성환이화시장문화관광형시장육성사업단,010-0000-9886
9887,동신대학교 실감미디어기반조성사업단,010-0000-9887
9888,Kipf(한국조세재정연구원),010-0000-9888
9889,화성시 지역발전연구센터,010-0000-9889
9890,대한지질학회,010-0000-9890
9891,ice(창조경제연구원),010-0000-9891
9892,중앙문화재연구원,010-0000-9892
9893,북드림,010-0000-9893
9894,말빛 책들,010-0000-9894
9895,동아대학교 석당학술원 한국학연구소,010-0000-9895
9896,KiT(안전성평가연구소),010-0000-9896
9897,한국창의재단,010-0000-9897
9898,대구여성가족재단,010-0000-9898
9899,수원시선경도서관,010-0000-9899
9900,국립경주문화재연구소,010-0000-9900
9901,대한민국역사박물관,010-0000-9901
9902,수원박물관,010-0000-9902
9903,바이오메디북,010-0000-9903
9904,충청남도광역치매센터,010-0000-9904
9905,부자나라,010-0000-9905
9906,북매니저(Book Manager),010-0000-9906
9907,Korea med books,010-0000-9907
9908,해외농업개발협회,010-0000-9908
9909,한국에너지기술평가원,010-0000-9909
9910,제주특별자치도 평생교육진흥원,010-0000-9910
9911,한국청년회의소,010-0000-9911
9912,가디언북,010-0000-9912
9913,타이스,010-0000-9913
9914,醫方出版社,010-0000-9914
9915,몽트,010-0000-9915
9916,한국검인정교과서,010-0000-9916
9917,창조경제연구회,010-0000-9917
9918,유빌라테,010-0000-9918
9919,명성서림,010-0000-9919
9920,Snifactory(에스앤아이팩토리),010-0000-9920
9921,비엠,010-0000-9921
9922,사랑이있는풍경,010-0000-9922
9923,한국교통연구원 국가교통DB센터,010-0000-9923
9924,소잉스토리,010-0000-9924
9925,제주특별자치도 문화예술진흥원,010-0000-9925
9926,KiRi(보험연구원),010-0000-9926
9927,신용보증재단중앙회,010-0000-9927
9928,경남과학기술대학교 식품과학부,010-0000-9928
9929,성균관대학교 박물관,010-0000-9929
9930,한국은행 목포본부,010-0000-9930
9931,경인여자대학교 출판부,010-0000-9931
9932,연세대학교,010-0000-9932
9933,포항국토관리사무소,010-0000-9933
9934,KOFICE(한국문화산업교류재단),010-0000-9934
9935,경기도자살예방센터,010-0000-9935
9936,C&P,010-0000-9936
9937,NNPC(국가나노기술정책센터),010-0000-9937
9938,대한의병기념사업회,010-0000-9938
9939,KCDF(한국공예·디자인문화진흥원),010-0000-9939
9940,인천광역시여성가족재단,010-0000-9940
9941,한국방송광고진흥공사 광고산업진흥국,010-0000-9941
9942,[호서대학교] 벤처형 디지털기술경영 인재양성사업단,010-0000-9942
9943,S&M 미디어,010-0000-9943
9944,Gloria(글로리아),010-0000-9944
9945,고헌,010-0000-9945
9946,스냅사진 출판사,010-0000-9946
9947,Snapsazin(스냅사진출판사),010-0000-9947
9948,이지수능교육,010-0000-9948
9949,수필미학사,010-0000-9949
9950,국립중앙도서관 사서교육과,010-0000-9950
9951,국립중앙도서관 도서관연구소 고전운영실,010-0000-9951
9952,경북전문대학교 간호학과,010-0000-9952
9953,숨쉬는책공장,010-0000-9953
9954,보건복지부 질병관리본부,010-0000-9954
9955,국립원예특작과학원 사과연구소,010-0000-9955
9956,삶의출판협동조합,010-0000-9956
9957,스윙밴드,010-0000-9957
9958,Yearimi(예림아이),010-0000-9958
9959,니케,010-0000-9959
9960,Esteem(에스티임),010-0000-9960
9961,주거문화개선연구소,010-0000-9961
9962,솔기획,010-0000-9962
9963,SSN(한국사회복지협의회),010-0000-9963
9964,기저출판,010-0000-9964
9965,Greencook(그린쿡),010-0000-9965
9966,Shinasa(신아사),010-0000-9966
9967,알투스,010-0000-9967
9968,Seowoo Publications(서우),010-0000-9968
9969,사회운동,010-0000-9969
9970,경상북도개발공사,010-0000-9970
9971,광주광역시 서·남구어린이급식관리지원센터,010-0000-9971
9972,모래와거품,010-0000-9972
9973,입시전략연구소,010-0000-9973
9974,BIR(비아이알),010-0000-9974
9975,조선대학교 박물관,010-0000-9975
9976,イ?スト?プレス,010-0000-9976
9977,하트하트재단,010-0000-9977
9978,中?人民大?出版社,010-0000-9978
9979,HRK(휴먼리소스코리아),010-0000-9979
9980,공감북스,010-0000-9980
9981,대양컴퓨터정보,010-0000-9981
9982,수북이,010-0000-9982
9983,스피쿠스,010-0000-9983
9984,야투,010-0000-9984
9985,기림사,010-0000-9985
9986,한국자연미술가협회 야투,010-0000-9986
9987,청아,010-0000-9987
9988,파피에,010-0000-9988
9989,O'NewWall Space(스페이스 오뉴월),010-0000-9989
9990,眞率,010-0000-9990
9991,예린원,010-0000-9991
9992,해밝달,010-0000-9992
9993,BKE,010-0000-9993
9994,KDI국제정책대학원,010-0000-9994
9995,대구소방안전본부 대응구조과,010-0000-9995
9996,생각쉼표,010-0000-9996
9997,아트인북,010-0000-9997
9998,황금사자,010-0000-9998
9999,신일서적,010-0000-9999
10000,세종특별자치시교육청,010-1111-0001
10001,서울관악소방서,010-1111-0002
10002,공동주택관리지원센터,010-1111-0003
10003,서울특별시 도시계획국 시설계획과,010-1111-0004
10004,CH출판,010-1111-0005
10005,영주시립 소수박물관,010-1111-0006
10006,칠판설교,010-1111-0007
10007,U&I문화정보,010-1111-0008
10008,한국리더십센터 출판사,010-1111-0009
10009,대선출판사,010-1111-0010
10010,한국온라인광고협회,010-1111-0011
10011,경남과학기술대학교 기획처,010-1111-0012
10012,제주여성가족연구원,010-1111-0013
10013,[ENA Korea],010-1111-0014
10014,월간미술,010-1111-0015
10015,한모임,010-1111-0016
10016,코오롱 인더스트리 FnC부문,010-1111-0017
10017,송림서원,010-1111-0018
10018,무진,010-1111-0019
10019,일성당,010-1111-0020
10020,에이블세라미스트회,010-1111-0021
10021,혜전대학교 간호학과,010-1111-0022
10022,서진,010-1111-0023
10023,나루,010-1111-0024
10024,릴라쿤스트,010-1111-0025
10025,개혁주의학술원,010-1111-0026
10026,poma(포항시립미술관),010-1111-0027
10027,한국생산기술연구원 국가청정생산지원센터,010-1111-0028
10028,씨비에스컨설팅,010-1111-0029
10029,스토리,010-1111-0030
10030,백남준아트센터,010-1111-0031
10031,네오,010-1111-0032
10032,SJ·미래,010-1111-0033
10033,프리덤팩토리,010-1111-0034
10034,[희망을만드는법],010-1111-0035
10035,에이콘,010-1111-0036
10036,라사라패션북스,010-1111-0037
10037,봄날의책,010-1111-0038
10038,신밧드프레스,010-1111-0039
10039,상상박스,010-1111-0040
10040,湖南文化財硏究院,010-1111-0041
10041,디자인알파,010-1111-0042
10042,파라다이스베이,010-1111-0043
10043,화수목,010-1111-0044
10044,문두사,010-1111-0045
10045,해양경찰 경우회,010-1111-0046
10046,디자인예원,010-1111-0047
10047,International ESP Communications(국제특수목적영어연구소),010-1111-0048
10048,잼난인연,010-1111-0049
10049,한국가족복지연구소,010-1111-0050
10050,大山,010-1111-0051
10051,MMCA(국립현대미술관),010-1111-0052
10052,KOPIA(한국플랜트산업협회),010-1111-0053
10053,대한소아과학회,010-1111-0054
10054,하양인,010-1111-0055
10055,롱테일북스,010-1111-0056
10056,문학21,010-1111-0057
10057,소울메이트,010-1111-0058
10058,원앤원콘텐츠그룹,010-1111-0059
10059,문수출판사,010-1111-0060
10060,컴북,010-1111-0061
10061,범건축종합건축사사무소,010-1111-0062
10062,서울특별시 상수도사업본부,010-1111-0063
10063,서울역사박물관,010-1111-0064
10064,어화,010-1111-0065
10065,송화,010-1111-0066
10066,해피앤북스,010-1111-0067
10067,동북아역사재단,010-1111-0068
10068,고려대학교 평생교육원 생태작가 스토리힐링 아카데미 문우회,010-1111-0069
10069,해양수산부 국립수산과학원,010-1111-0070
10070,청송군,010-1111-0071
10071,가온해미디어,010-1111-0072
10072,한국U러닝연합회,010-1111-0073
10073,Usim(유심),010-1111-0074
10074,헤르메스북앤미디어,010-1111-0075
10075,한국문화재재단,010-1111-0076
10076,전북과학대학교,010-1111-0077
10077,국회의원 한정애,010-1111-0078
10078,대구수채화 협회,010-1111-0079
10079,경기문화재단 경기문화재연구원,010-1111-0080
10080,기담문고,010-1111-0081
10081,테이크 원,010-1111-0082
10082,아인출판,010-1111-0083
10083,이화여자대학교 사범대학,010-1111-0084
10084,제주대학교 관광융합 소프트웨어 인력양성사업단,010-1111-0085
10085,한국자본시장연구원,010-1111-0086
10086,한국외국어대학교 중앙아시아연구소 신흥지역연구사업단,010-1111-0087
10087,외눈박이,010-1111-0088
10088,인터오리진,010-1111-0089
10089,성진미디어,010-1111-0090
10090,부흥과 개혁사,010-1111-0091
10091,프렌치21,010-1111-0092
10092,한국사진문화원,010-1111-0093
10093,플러스마케팅,010-1111-0094
10094,시산맥사,010-1111-0095
10095,Credu Hawoo(크레듀 하우),010-1111-0096
10096,창작과 의식,010-1111-0097
10097,인포텍코리아,010-1111-0098
10098,실리콘아이티,010-1111-0099
10099,형상,010-1111-0100
10100,근화,010-1111-0101
10101,Terra(테라),010-1111-0102
10102,somssi company(솜씨컴퍼니),010-1111-0103
10103,Vet choice,010-1111-0104
10104,이슬람 파트너십,010-1111-0105
10105,문강출판사,010-1111-0106
10106,로데,010-1111-0107
10107,예신Books,010-1111-0108
10108,유엑스리뷰,010-1111-0109
10109,전북대학교 출판문화원,010-1111-0110
10110,Messe Meister publishing(메쎄마이스터),010-1111-0111
10111,한국 심신기능활성요법 지도사회,010-1111-0112
10112,진리의 성경,010-1111-0113
10113,한가람사,010-1111-0114
10114,다나출판 인쇄,010-1111-0115
10115,씨씨오씨,010-1111-0116
10116,은명출판사,010-1111-0117
10117,숲의틈,010-1111-0118
10118,능인출판,010-1111-0119
10119,EAI(동아시아연구원),010-1111-0120
10120,에이급출판사,010-1111-0121
10121,Hongik Media+(홍익미디어플러스),010-1111-0122
10122,티에스미디어,010-1111-0123
10123,서울경제경영,010-1111-0124
10124,모던타임스,010-1111-0125
10125,카시오페아,010-1111-0126
10126,필미디어,010-1111-0127
10127,문학바탕,010-1111-0128
10128,전나무숲,010-1111-0129
10129,꿈꾸는 별,010-1111-0130
10130,교양인,010-1111-0131
10131,꿈결,010-1111-0132
10132,충청북도농업기술원 포도연구소,010-1111-0133
10133,무빙북,010-1111-0134
10134,indesign,010-1111-0135
10135,時命,010-1111-0136
10136,인하,010-1111-0137
10137,맨엔텔(Man&tel),010-1111-0138
10138,Man&tel(맨엔텔),010-1111-0139
10139,코치커뮤니케이션(Coach Communications),010-1111-0140
10140,대구 평화문화사,010-1111-0141
10141,경안사,010-1111-0142
10142,중앙대학교 학교체육연구소,010-1111-0143
10143,광주광역시 북구 동림동주민자치위원회,010-1111-0144
10144,와이북,010-1111-0145
10145,이프레스,010-1111-0146
10146,새빛,010-1111-0147
10147,순리원·순리치유학연구소,010-1111-0148
10148,수문사(soomoonsa),010-1111-0149
10149,이층버스,010-1111-0150
10150,봄 미디어,010-1111-0151
10151,i Rich Korea(아이리치코리아),010-1111-0152
10152,Cosmo Media(카스모미디어),010-1111-0153
10153,머그,010-1111-0154
10154,한솔의학,010-1111-0155
10155,다락방,010-1111-0156
10156,초록우산 어린이재단 아동복지연구소,010-1111-0157
10157,노리소리강원두레,010-1111-0158
10158,비움과 채움,010-1111-0159
10159,문화재청 국립해양문화재연구소,010-1111-0160
10160,대가(Daega books),010-1111-0161
10161,Daega Books(대가),010-1111-0162
10162,서정시학,010-1111-0163
10163,노마드,010-1111-0164
10164,모자이크,010-1111-0165
10165,한봄,010-1111-0166
10166,仁川廣域市,010-1111-0167
10167,녹색연합,010-1111-0168
10168,농촌진흥청 수출농업지원과,010-1111-0169
10169,대구광역시달서구문화원,010-1111-0170
10170,국립산림과학원 기후변화연구센터,010-1111-0171
10171,이로,010-1111-0172
10172,씨밀레북스,010-1111-0173
10173,아단문고,010-1111-0174
10174,덕산각,010-1111-0175
10175,벽난로,010-1111-0176
10176,해광출판사,010-1111-0177
10177,명주사 고판화박물관,010-1111-0178
10178,국가인권위원회 국제협력팀,010-1111-0179
10179,IOM이민정책연구원,010-1111-0180
10180,한국기술교육대학교 학술정보원,010-1111-0181
10181,넥서스환경디자인연구원 출판부,010-1111-0182
10182,베프북스,010-1111-0183
10183,Mc Graw Hill Education(맥그로힐에듀케이션코리아),010-1111-0184
10184,수류산방,010-1111-0185
10185,NST(국가과학기술연구회),010-1111-0186
10186,[한국은행],010-1111-0187
10187,고려대학교 아세아문제연구소,010-1111-0188
10188,OECD 대한민국정책센터,010-1111-0189
10189,천안문화재단,010-1111-0190
10190,농림수산식품기술기획평가원,010-1111-0191
10191,KBIZ,010-1111-0192
10192,농촌진흥청 역량개발과 농촌인적지원개발센터,010-1111-0193
10193,禪요가,010-1111-0194
10194,라즈베리,010-1111-0195
10195,시민의 의무,010-1111-0196
10196,원더북스,010-1111-0197
10197,국립식량과학원 기술지원과,010-1111-0198
10198,성남시청소년재단,010-1111-0199
10199,대한인쇄,010-1111-0200
10200,프란치스코출판사,010-1111-0201
10201,경기도 광주시,010-1111-0202
10202,전라남도자원봉사센터,010-1111-0203
10203,구룡문화사,010-1111-0204
10204,메디안북,010-1111-0205
10205,그라페교육연구원,010-1111-0206
10206,과학문화출판사,010-1111-0207
10207,한국의 모든 정보,010-1111-0208
10208,Space G,010-1111-0209
10209,브랜드비주얼,010-1111-0210
10210,한국산업안전보건공단 산업안전보건연구원,010-1111-0211
10211,안전보건공단 산업안전보건연구원,010-1111-0212
10212,대한방사선방어학회,010-1111-0213
10213,IMED Korea,010-1111-0214
10214,국회의원 최동익,010-1111-0215
10215,경남과학기술대학교 사회적경제전문인력양성사업단,010-1111-0216
10216,랩뷰교육원,010-1111-0217
10217,범지출판사,010-1111-0218
10218,타로,010-1111-0219
10219,원영출판사,010-1111-0220
10220,코하스아이디 소잉스토리,010-1111-0221
10221,시대인,010-1111-0222
10222,성균사,010-1111-0223
10223,학교도서관저널,010-1111-0224
10224,한국 의료관광 홍보원,010-1111-0225
10225,中?政法大?出版社,010-1111-0226
10226,PILAR PRESS,010-1111-0227
10227,특허청 특허심사3국 금속심사팀,010-1111-0228
10228,?中?范大?出版社,010-1111-0229
10229,成都?代出版社,010-1111-0230
10230,世界??出版??有限公司(世界??出版廣?有限公司),010-1111-0231
10231,放送大??育振興?,010-1111-0232
10232,復刊ドットコム,010-1111-0233
10233,국립순천대학교박물관,010-1111-0234
